"PASSENGERS","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","MONTH",
2267.00,282.00,"OO",20304,"SkyWest Airlines Inc.",13487,"MSP","Minneapolis, MN","MN",13871,"OMA","Omaha, NE","NE",3,
2269.00,1141.00,"G4",20368,"Allegiant Air",14761,"SFB","Sanford, FL","FL",10408,"ATW","Appleton, WI","WI",3,
2271.00,1797.00,"DL",19790,"Delta Air Lines Inc.",10693,"BNA","Nashville, TN","TN",12892,"LAX","Los Angeles, CA","CA",3,
2271.00,296.00,"OO",20304,"SkyWest Airlines Inc.",11433,"DTW","Detroit, MI","MI",14576,"ROC","Rochester, NY","NY",3,
2271.00,392.00,"WN",19393,"Southwest Airlines Co.",12278,"ICT","Wichita, KS","KS",15016,"STL","St. Louis, MO","MO",3,
2272.00,618.00,"OO",20304,"SkyWest Airlines Inc.",14869,"SLC","Salt Lake City, UT","UT",11603,"EUG","Eugene, OR","OR",3,
2272.00,334.00,"YX",20452,"Republic Airline",13930,"ORD","Chicago, IL","IL",13487,"MSP","Minneapolis, MN","MN",3,
2272.00,1010.00,"YX",20452,"Republic Airline",12451,"JAX","Jacksonville, FL","FL",10721,"BOS","Boston, MA","MA",3,
2273.00,2378.00,"WN",19393,"Southwest Airlines Co.",13796,"OAK","Oakland, CA","CA",12758,"KOA","Kona, HI","HI",3,
2274.00,135.00,"MQ",20398,"Envoy Air",13930,"ORD","Chicago, IL","IL",11067,"CMI","Champaign/Urbana, IL","IL",3,
2275.00,950.00,"NK",20416,"Spirit Air Lines",12953,"LGA","New York, NY","NY",13204,"MCO","Orlando, FL","FL",3,
2275.00,296.00,"9E",20363,"Endeavor Air Inc.",12953,"LGA","New York, NY","NY",13931,"ORF","Norfolk, VA","VA",3,
2275.00,1023.00,"F9",20436,"Frontier Airlines Inc.",11618,"EWR","Newark, NJ","NJ",14027,"PBI","West Palm Beach/Palm Beach, FL","FL",3,
2276.00,1500.00,"NK",20416,"Spirit Air Lines",13495,"MSY","New Orleans, LA","LA",12889,"LAS","Las Vegas, NV","NV",3,
2276.00,157.00,"YX",20452,"Republic Airline",11057,"CLT","Charlotte, NC","NC",13577,"MYR","Myrtle Beach, SC","SC",3,
2277.00,680.00,"B6",20409,"JetBlue Airways",14492,"RDU","Raleigh/Durham, NC","NC",11697,"FLL","Fort Lauderdale, FL","FL",3,
2278.00,861.00,"OH",20397,"PSA Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX","TX",11267,"DAY","Dayton, OH","OH",3,
2278.00,954.00,"CP",21167,"Compass Airlines",12892,"LAX","Los Angeles, CA","CA",14747,"SEA","Seattle, WA","WA",3,
2279.00,2329.00,"AS",19930,"Alaska Airlines Inc.",12892,"LAX","Los Angeles, CA","CA",10821,"BWI","Baltimore, MD","MD",3,
2279.00,215.00,"MQ",20398,"Envoy Air",13930,"ORD","Chicago, IL","IL",13076,"LSE","La Crosse, WI","WI",3,
2280.00,1554.00,"B6",20409,"JetBlue Airways",14843,"SJU","San Juan, PR","PR",11278,"DCA","Washington, DC","VA",3,
2281.00,2496.00,"DL",19790,"Delta Air Lines Inc.",10721,"BOS","Boston, MA","MA",14747,"SEA","Seattle, WA","WA",3,
